avg_latency,std_latency,p95_latency,p99_latency,failure_rate,timeout_rate,avg_retries,request_velocity,latency_trend,jitter,payload_trend,throughput_bytes_per_sec,time_since_success,total_requests,label
99.06,8.29,155.31,223.79,0.003,0.0019,1.09,3.14,2.12,14.64,0.66,89744,11.5,4768,degrading
49.95,3.98,67.63,90.11,0.0,0.0,0.29,4.92,-0.02,4.98,0.17,127543,0.6,45889,stable
120.0,14.9,231.08,281.41,0.0025,0.002,0.4,3.06,2.91,5.57,0.45,130197,10.5,15849,degrading
26.16,2.72,36.66,51.72,0.0,0.0,0.01,4.41,0.0,1.21,0.01,463306,1.2,8099,stable
416.44,50.5,890.68,1590.19,0.0526,0.0369,1.42,2.47,7.4,43.26,1.38,65043,63.4,8693,congested
75.58,15.57,125.36,155.18,0.0024,0.0017,0.71,3.02,1.18,12.36,0.42,56749,7.5,4289,degrading
29.92,5.67,42.16,49.0,0.0001,0.0,0.27,3.8,-0.28,4.38,0.26,189122,0.3,5425,stable
238.28,50.32,533.83,878.49,0.0763,0.0329,4.28,1.87,9.46,25.85,1.82,70466,64.8,9482,congested
39.23,3.69,53.77,73.46,0.0,0.0,0.11,3.94,-0.26,3.63,-0.06,481423,1.5,15474,stable
114.61,9.96,226.79,276.48,0.0031,0.0013,0.69,3.33,0.93,8.67,0.44,81279,8.3,10475,degrading
120.0,8.87,216.84,310.69,0.0021,0.0017,0.39,3.15,2.17,7.61,0.22,116535,15.6,1268,degrading
78.55,18.1,149.34,218.56,0.0021,0.001,0.38,3.43,1.14,13.87,0.75,99006,11.2,8705,degrading
990.05,134.29,2508.71,4426.4,0.2049,0.1597,5.13,0.78,13.35,148.51,0.91,25689,383.7,4414,critical
79.76,12.41,147.68,191.1,0.0024,0.001,0.38,2.68,1.66,11.37,0.58,116820,15.7,15420,degrading
60.0,6.45,81.94,98.71,0.0001,0.0,0.29,3.69,0.08,4.17,0.11,263678,3.3,14236,stable
76.37,17.94,128.84,175.13,0.0032,0.0013,0.62,2.51,2.85,9.37,0.78,117735,6.9,10145,degrading
41.98,5.75,64.11,81.28,0.0001,0.0,0.21,3.61,-0.3,1.37,-0.07,207100,2.9,48269,stable
35.17,7.76,47.79,69.65,0.0001,0.0,0.06,4.69,0.41,4.77,0.28,308583,4.9,38108,stable
25.51,2.66,33.46,44.36,0.0001,0.0,0.23,3.55,0.26,4.75,0.06,196385,1.1,25094,stable
120.0,18.15,231.5,287.13,0.0031,0.002,0.48,2.95,0.76,5.7,0.62,141293,19.6,8478,degrading
97.14,10.76,179.95,254.11,0.004,0.0008,0.35,3.45,1.12,9.67,0.22,69272,15.4,3798,degrading
120.0,18.38,235.79,316.19,0.0026,0.0017,1.0,2.85,2.84,8.68,0.22,113780,10.4,5034,degrading
60.0,11.52,103.55,133.96,0.0054,0.0043,1.11,3.26,1.99,6.99,0.37,110276,7.1,5926,degrading
60.0,7.53,89.29,99.49,0.0001,0.0,0.01,3.65,-0.41,3.19,-0.01,444082,2.2,35080,stable
117.54,13.98,181.32,312.4,0.004,0.0032,1.11,3.25,2.57,9.57,0.48,103400,8.7,22138,degrading
120.0,10.61,191.69,279.16,0.0039,0.0011,0.91,2.75,2.46,13.66,0.49,55412,16.1,14282,degrading
55.11,4.02,84.24,105.3,0.0,0.0,0.1,4.57,0.04,3.17,0.24,288161,4.2,18807,stable
120.0,13.21,227.36,300.84,0.0019,0.0012,0.88,3.31,1.51,10.72,0.79,146456,12.6,3336,degrading
379.28,23.23,816.28,1173.97,0.056,0.0358,2.42,0.96,5.47,43.77,1.7,34551,86.0,5652,congested
383.15,38.84,910.07,1488.04,0.0503,0.0364,4.39,2.46,9.13,43.58,0.81,70193,36.6,7739,congested
116.61,13.55,192.68,270.68,0.002,0.0016,0.6,2.71,3.0,8.41,0.58,137411,18.8,12598,degrading
40.53,4.33,62.94,70.97,0.0,0.0,0.13,4.81,0.34,4.77,0.02,254841,0.1,47204,stable
27.64,4.02,42.96,48.5,0.0001,0.0,0.09,3.98,0.46,3.36,0.21,118150,0.5,40912,stable
33.5,3.87,48.7,55.05,0.0,0.0,0.26,4.27,-0.26,1.77,0.28,181086,4.0,19079,stable
50.69,7.87,72.8,97.77,0.0,0.0,0.27,3.67,-0.13,2.46,-0.05,139250,1.9,49611,stable
80.28,8.9,132.09,165.92,0.0016,0.0013,1.0,2.54,0.7,5.96,0.37,109112,14.7,21521,degrading
59.33,6.4,94.23,112.98,0.0001,0.0,0.04,3.54,0.02,3.33,-0.09,306148,2.7,3572,stable
99.18,15.1,184.76,221.2,0.0034,0.0006,0.98,2.99,1.64,6.8,0.58,142367,15.8,15434,degrading
33.5,4.13,47.64,59.08,0.0001,0.0001,0.18,4.49,-0.1,4.64,0.16,407667,1.8,48040,stable
1062.2,92.34,3923.82,5617.89,0.2555,0.161,9.24,0.87,18.66,77.85,2.17,14770,508.2,2819,critical
47.73,2.73,70.97,93.23,0.0,0.0,0.17,3.62,-0.28,4.05,0.02,494306,2.5,26310,stable
58.33,4.11,78.76,94.11,0.0,0.0,0.04,4.33,-0.23,1.26,-0.08,146222,0.4,38267,stable
1406.37,166.41,3530.46,7912.44,0.2346,0.1699,8.22,0.78,17.43,101.33,0.81,4948,528.3,647,critical
30.94,5.92,46.7,53.77,0.0001,0.0,0.28,4.82,-0.21,2.82,0.2,466614,1.7,22777,stable
41.94,7.29,55.14,71.41,0.0,0.0,0.17,4.64,0.31,2.37,0.07,439388,1.8,39902,stable
153.88,23.49,426.96,614.73,0.0574,0.0373,3.98,1.01,5.04,21.31,1.57,21902,109.8,4388,congested
60.0,3.05,79.4,112.79,0.0,0.0,0.07,4.64,0.07,1.13,0.12,422376,1.4,44970,stable
819.95,101.84,2797.48,4001.69,0.2137,0.1683,6.08,0.5,16.0,78.85,2.9,8334,74.4,3020,critical
38.12,2.28,57.63,73.97,0.0,0.0,0.27,4.96,0.4,1.51,0.23,263935,5.0,24141,stable
1844.56,85.72,5712.39,9125.74,0.2056,0.1594,5.97,0.85,11.92,100.56,1.85,9926,298.1,1564,critical
33.29,3.12,45.41,59.82,0.0,0.0,0.27,4.31,0.09,4.59,0.28,390724,1.7,24993,stable
41.09,6.53,59.54,75.5,0.0,0.0,0.23,3.77,-0.26,2.58,0.03,228660,0.8,15399,stable
52.47,2.81,76.26,96.82,0.0,0.0,0.26,4.14,0.02,1.02,-0.09,133507,3.5,24823,stable
49.69,6.0,76.85,79.76,0.0,0.0,0.19,3.76,0.37,3.45,-0.04,484935,2.6,4572,stable
39.63,7.05,61.3,67.06,0.0001,0.0,0.02,3.74,-0.11,1.74,0.22,266428,0.5,24732,stable
76.54,8.01,130.14,162.12,0.006,0.0013,0.72,2.86,1.19,6.86,0.72,133331,11.3,21775,degrading
54.42,3.5,76.18,108.11,0.0001,0.0,0.08,4.36,0.34,4.68,0.09,355875,0.0,13407,stable
65.47,17.23,109.09,156.82,0.0015,0.0012,0.35,2.54,1.34,12.3,0.27,113554,9.0,19724,degrading
38.58,6.85,53.58,76.11,0.0,0.0,0.23,4.5,0.25,3.7,0.09,153973,3.9,2508,stable
108.36,15.19,190.69,284.1,0.003,0.0024,0.62,3.23,1.34,12.96,0.6,112997,19.0,26855,degrading
127.11,26.95,371.92,442.17,0.0705,0.0422,2.03,1.08,5.53,34.23,1.33,24023,24.6,11604,congested
500.0,38.1,1306.44,2218.73,0.0529,0.0399,2.39,1.14,4.93,42.01,1.01,23693,79.6,7025,congested
45.08,3.6,63.42,89.08,0.0,0.0,0.26,4.72,0.49,4.75,0.04,259710,3.7,7570,stable
1103.72,265.37,3993.11,5151.31,0.2242,0.1794,6.84,0.65,18.03,123.49,1.43,16137,264.2,1772,critical
51.67,4.21,77.58,84.53,0.0,0.0,0.02,4.94,-0.33,3.67,0.27,379110,1.1,16474,stable
48.68,4.31,74.66,91.99,0.0,0.0,0.16,4.08,-0.4,4.21,0.27,402637,4.1,11608,stable
29.02,7.04,45.69,51.1,0.0,0.0,0.21,3.87,-0.48,2.96,0.08,124025,0.7,25986,stable
51.58,3.68,74.97,101.42,0.0,0.0,0.23,3.85,-0.33,4.68,-0.08,393895,0.2,42057,stable
37.08,4.5,57.41,66.22,0.0,0.0,0.01,4.42,-0.2,3.97,0.26,155756,3.6,26211,stable
25.09,2.02,36.83,42.6,0.0,0.0,0.16,3.7,-0.3,1.57,0.18,311439,2.1,40118,stable
31.37,6.66,49.79,58.94,0.0,0.0,0.15,4.69,-0.02,3.15,0.21,364506,2.0,44875,stable
30.9,7.69,45.5,58.83,0.0,0.0,0.22,3.78,-0.15,3.65,0.09,395428,4.8,6710,stable
50.54,5.63,71.23,85.27,0.0,0.0,0.12,3.56,-0.47,2.55,-0.04,109340,3.8,23467,stable
120.0,14.06,212.26,267.86,0.0045,0.0035,0.98,2.82,1.6,12.55,0.6,89970,6.1,27687,degrading
46.57,3.64,63.31,78.21,0.0,0.0,0.12,4.82,0.26,2.36,-0.06,373048,0.7,15395,stable
464.74,48.42,1383.36,1839.3,0.078,0.0346,4.98,2.35,8.83,32.53,1.71,49124,65.8,3430,congested
79.24,16.12,126.96,163.36,0.0027,0.0022,0.89,3.26,1.92,10.78,0.56,128415,8.4,20605,degrading
99.95,12.39,194.07,279.57,0.0042,0.0018,0.35,3.33,1.93,12.73,0.6,93439,15.5,935,degrading
1149.03,118.15,2951.29,5686.74,0.2127,0.1562,5.74,0.57,12.78,145.87,1.28,27523,587.0,2130,critical
39.9,5.85,56.29,78.19,0.0,0.0,0.08,4.94,-0.09,2.83,0.18,309699,1.9,4755,stable
29.6,3.42,40.84,49.97,0.0001,0.0,0.23,4.77,0.27,1.3,0.2,118306,0.5,22583,stable
120.0,17.2,188.84,332.42,0.0039,0.0016,0.4,3.3,1.65,5.33,0.33,128518,16.0,6056,degrading
1007.55,222.29,3031.07,4111.92,0.2101,0.1681,3.67,1.13,5.09,120.28,2.96,26936,446.7,2629,critical
110.01,8.2,203.7,235.61,0.0057,0.0019,1.05,2.75,2.39,8.93,0.28,50364,16.2,5994,degrading
1576.25,246.67,3976.47,8947.74,0.2349,0.1626,4.99,0.99,11.5,82.15,1.88,25231,584.2,863,critical
35.83,5.39,53.43,67.92,0.0,0.0,0.26,4.93,0.18,3.2,-0.1,116007,1.0,10114,stable
86.59,12.96,143.14,231.0,0.0024,0.0015,0.77,3.02,2.68,5.26,0.39,138248,8.6,4537,degrading
120.0,9.13,199.87,267.9,0.0018,0.0015,0.67,2.66,2.9,14.5,0.47,52762,10.6,26905,degrading
101.71,17.97,153.76,282.54,0.0032,0.0025,0.81,3.12,1.61,6.56,0.46,137867,11.9,10610,degrading
1019.32,287.74,2913.18,5459.94,0.2241,0.1731,4.43,0.65,10.33,129.13,1.09,27519,497.8,85,critical
45.43,7.05,70.96,90.79,0.0001,0.0,0.13,3.82,0.04,4.45,0.29,399283,0.0,7600,stable
406.2,40.37,1176.58,1648.0,0.067,0.0403,1.79,1.35,6.7,31.24,0.6,20349,35.4,8980,congested
120.0,17.53,197.38,306.15,0.0019,0.0007,0.31,3.06,0.67,7.2,0.54,116795,10.8,12859,degrading
35.71,4.61,55.51,58.67,0.0001,0.0,0.24,3.55,-0.27,2.38,0.17,227732,0.2,9519,stable
407.93,55.91,1053.78,1444.88,0.0614,0.0302,1.35,1.55,5.25,25.3,0.62,57690,59.3,14240,congested
120.0,17.36,229.99,302.24,0.0023,0.0019,0.53,3.08,2.27,13.66,0.78,139178,12.0,22534,degrading
36.09,3.01,53.18,64.04,0.0,0.0,0.17,4.9,-0.15,1.74,0.28,284506,2.1,14110,stable
1473.7,265.63,4889.06,6740.11,0.2334,0.1799,4.05,0.79,8.45,34.18,2.72,13598,479.8,4273,critical
40.76,3.86,59.96,75.63,0.0001,0.0,0.16,3.74,0.39,4.33,0.27,449992,3.7,10059,stable
36.97,7.0,48.27,60.81,0.0001,0.0,0.05,4.39,-0.25,2.34,0.09,110708,0.5,34610,stable
31.28,6.01,47.4,57.33,0.0001,0.0,0.21,4.13,0.35,4.09,-0.07,348450,1.2,28318,stable
32.09,7.61,46.67,64.12,0.0,0.0,0.04,4.71,-0.28,2.67,-0.09,141952,4.5,42020,stable
343.86,31.67,867.93,1443.26,0.0562,0.034,1.24,0.71,8.67,33.38,1.49,62153,50.0,4538,congested
40.4,3.08,64.28,66.46,0.0,0.0,0.14,3.9,-0.21,3.63,0.29,341454,0.4,4703,stable
50.29,3.66,74.64,99.44,0.0,0.0,0.07,4.54,0.42,4.36,-0.02,226755,2.6,29008,stable
44.94,3.66,59.1,80.45,0.0,0.0,0.23,4.61,0.39,1.82,0.24,220410,4.7,14772,stable
33.67,6.73,51.34,57.01,0.0001,0.0,0.3,4.52,0.12,4.96,-0.08,129774,2.8,18574,stable
28.61,5.77,42.59,46.16,0.0,0.0,0.16,4.34,0.11,3.34,0.1,420839,4.7,14218,stable
108.09,12.95,165.0,217.79,0.0052,0.0016,1.1,3.42,2.11,13.64,0.24,60039,13.4,25471,degrading
33.96,7.43,49.36,67.74,0.0,0.0,0.03,3.97,-0.24,2.55,0.23,160150,1.5,13794,stable
25.86,7.62,35.06,47.96,0.0,0.0,0.0,4.6,0.25,3.99,0.04,308915,1.8,1785,stable
47.59,4.86,67.24,83.66,0.0001,0.0,0.08,4.76,-0.46,4.61,0.08,354880,3.3,44860,stable
1207.55,274.51,4526.52,6253.07,0.2063,0.1608,5.25,0.39,12.06,127.97,2.5,13885,229.0,665,critical
109.49,19.06,197.46,265.86,0.0028,0.0018,1.05,3.1,0.89,6.08,0.77,92139,14.7,27223,degrading
95.71,12.88,146.85,251.52,0.0035,0.0008,0.96,3.26,2.19,13.68,0.53,102084,15.5,5397,degrading
433.31,45.72,1201.22,1499.28,0.0545,0.0327,2.53,2.37,6.26,28.98,0.79,31276,20.2,9932,congested
44.04,7.39,57.79,71.22,0.0,0.0,0.05,4.09,-0.31,3.81,0.17,319159,3.5,32338,stable
335.58,56.15,808.71,1446.59,0.0581,0.042,3.96,2.48,8.68,24.3,1.7,53951,31.9,8532,congested
588.77,154.38,2002.48,3012.22,0.2294,0.1658,3.17,0.18,14.86,55.69,1.32,5319,198.5,3801,critical
162.23,69.43,437.28,711.14,0.0696,0.0342,2.81,1.08,6.88,48.65,1.12,52222,34.1,6998,congested
38.78,4.11,56.67,73.68,0.0,0.0,0.16,4.09,-0.02,1.79,0.1,160015,3.7,30101,stable
29.73,3.4,41.72,57.94,0.0,0.0,0.25,3.88,-0.42,1.13,0.14,224629,2.2,41113,stable
120.0,18.78,214.01,255.14,0.0022,0.0017,0.84,2.5,1.0,14.5,0.51,120364,9.6,17768,degrading
85.17,8.55,153.94,190.13,0.0032,0.0025,0.78,3.45,0.88,11.78,0.62,55318,9.2,28496,degrading
52.08,2.59,76.46,96.31,0.0,0.0,0.07,3.61,-0.33,4.97,0.06,459474,0.9,21842,stable
120.0,15.08,216.85,278.38,0.0016,0.0013,0.56,2.92,2.18,6.87,0.29,110779,15.2,2967,degrading
36.62,6.39,51.4,63.17,0.0,0.0,0.28,4.96,0.15,1.79,0.08,298614,3.8,33721,stable
38.51,5.33,58.29,62.23,0.0001,0.0,0.05,4.69,-0.22,4.79,0.22,373816,3.6,3333,stable
76.26,13.33,146.86,178.54,0.0017,0.0014,0.33,3.34,1.37,12.93,0.38,68790,10.8,24022,degrading
27.0,6.82,39.15,46.21,0.0,0.0,0.26,4.82,0.07,4.81,0.23,266253,3.1,6967,stable
55.51,3.92,82.92,92.09,0.0,0.0,0.02,4.13,0.29,4.22,0.26,120586,2.6,6263,stable
120.0,9.55,229.2,242.55,0.0018,0.0013,0.96,2.92,0.79,11.61,0.21,79729,18.6,3278,degrading
60.0,16.21,97.36,147.18,0.0026,0.0021,1.2,2.88,1.74,5.11,0.56,82529,13.0,16020,degrading
372.87,25.2,910.71,1394.12,0.056,0.037,3.07,1.63,3.6,32.28,1.79,13653,84.2,14832,congested
34.33,2.16,52.7,55.08,0.0,0.0,0.29,4.26,-0.05,2.11,0.28,157125,2.9,14844,stable
93.68,8.69,171.34,246.91,0.0015,0.0008,1.03,2.52,1.35,9.59,0.55,68997,12.5,20725,degrading
60.0,17.88,106.53,160.23,0.0039,0.0014,1.17,3.39,2.73,7.81,0.37,90260,18.2,25829,degrading
380.16,68.08,1111.99,1395.67,0.0579,0.037,2.33,1.5,6.48,19.59,1.06,18349,25.7,929,congested
67.98,11.74,104.62,183.86,0.0031,0.001,0.76,2.76,2.09,11.16,0.25,141068,11.9,6257,degrading
28.87,3.16,42.67,52.48,0.0,0.0,0.13,3.87,-0.1,2.0,-0.1,360182,0.2,11309,stable
26.98,2.23,35.37,52.14,0.0,0.0,0.23,4.14,0.36,1.6,0.01,137396,1.1,12697,stable
60.0,16.62,98.64,146.15,0.0014,0.0011,0.55,2.67,2.85,9.22,0.59,130921,15.3,17157,degrading
28.84,2.13,44.17,53.55,0.0,0.0,0.1,3.64,-0.07,3.44,-0.05,352234,4.5,17548,stable
33.22,5.23,49.3,55.15,0.0,0.0,0.06,4.12,-0.19,4.15,-0.08,178617,1.1,49655,stable
33.7,7.33,47.36,62.46,0.0001,0.0,0.27,3.65,0.12,2.36,0.22,335924,1.9,49209,stable
55.23,2.84,81.23,107.54,0.0,0.0,0.29,4.94,-0.25,2.39,0.26,486648,2.2,16728,stable
47.72,7.46,63.54,95.26,0.0,0.0,0.11,4.6,0.44,1.37,0.02,285330,2.5,27567,stable
352.43,32.0,936.58,1091.27,0.0627,0.0336,4.65,1.26,4.62,21.71,1.82,26185,73.1,5042,congested
120.0,11.7,196.91,288.43,0.0024,0.0019,0.63,2.69,1.62,9.09,0.56,144210,7.8,12814,degrading
440.48,36.02,974.88,1806.81,0.0576,0.0306,3.12,0.54,3.74,26.38,1.22,58567,49.3,10038,congested
104.03,9.22,160.6,286.64,0.0016,0.0013,1.11,3.21,0.64,10.5,0.43,124858,13.9,21893,degrading
102.28,18.49,161.34,278.05,0.0022,0.0017,0.37,2.79,2.85,7.23,0.48,85692,6.3,5845,degrading
33.26,5.72,47.75,61.73,0.0,0.0,0.29,4.65,0.42,3.8,0.04,149206,4.6,24991,stable
47.21,3.27,70.03,83.3,0.0,0.0,0.19,4.18,0.09,1.67,0.19,445118,1.1,5690,stable
940.67,191.41,3504.56,4209.84,0.223,0.1616,3.64,0.46,19.61,95.78,1.0,28870,547.5,4034,critical
31.69,6.74,43.27,59.29,0.0,0.0,0.22,4.07,-0.2,2.84,0.23,471968,2.7,33411,stable
113.1,14.36,216.96,228.7,0.0025,0.0017,0.5,3.06,1.86,5.82,0.76,120023,18.3,29484,degrading
1170.75,268.84,4609.05,5625.73,0.2051,0.1629,5.3,0.32,17.98,44.22,2.49,19324,411.0,4385,critical
60.0,5.47,83.59,108.2,0.0,0.0,0.15,3.73,0.43,3.6,0.03,486375,4.4,8031,stable
69.58,15.67,113.88,168.52,0.0029,0.0023,0.92,3.18,2.15,14.85,0.34,53011,15.2,5583,degrading
60.0,2.69,80.58,102.54,0.0001,0.0,0.27,4.56,-0.43,2.93,0.11,472855,2.1,22891,stable
1153.45,159.35,4000.63,6500.58,0.2522,0.1879,6.79,0.95,13.0,82.14,2.86,3212,134.6,3428,critical
68.93,16.79,123.13,170.45,0.0021,0.0016,0.98,3.05,1.06,12.59,0.6,69159,19.7,5734,degrading
473.18,57.3,987.78,1612.03,0.0595,0.0365,3.84,1.08,9.47,35.07,1.01,42202,60.6,14035,congested
60.0,4.37,88.28,119.79,0.0,0.0,0.26,4.9,-0.41,4.54,0.0,132400,4.8,20217,stable
60.0,18.67,110.27,152.58,0.0014,0.0009,0.61,2.76,2.63,11.85,0.44,99856,10.2,16760,degrading
32.33,2.02,51.34,64.6,0.0,0.0,0.27,4.81,-0.07,2.31,0.16,422795,3.7,31164,stable
118.05,8.58,224.51,252.2,0.0094,0.0012,0.87,3.28,2.87,6.23,0.31,106757,19.1,13849,degrading
41.9,2.06,59.61,72.56,0.0,0.0,0.3,3.84,0.16,3.44,0.27,162544,3.8,28845,stable
39.58,6.14,62.68,74.14,0.0,0.0,0.04,4.93,-0.17,3.65,0.2,424778,4.7,16333,stable
60.0,5.57,84.72,118.42,0.0,0.0,0.02,4.93,-0.3,3.64,0.27,199154,4.7,20045,stable
60.0,9.13,102.21,127.72,0.0014,0.0007,1.05,3.24,2.17,9.18,0.54,69371,14.3,15671,degrading
90.77,16.54,168.67,206.17,0.0021,0.0017,0.79,3.18,1.41,7.09,0.44,50901,17.4,11819,degrading
99.99,17.16,193.48,220.09,0.0018,0.0014,0.93,3.45,0.72,7.42,0.34,100907,11.8,21942,degrading
120.0,10.15,215.67,318.11,0.0016,0.0013,0.48,2.82,0.97,13.77,0.3,112354,19.1,28603,degrading
47.94,7.86,74.27,79.77,0.0,0.0,0.26,3.99,0.32,4.98,0.24,238457,3.6,27162,stable
32.08,4.03,50.71,63.04,0.0,0.0,0.14,4.44,0.06,3.97,0.01,325981,0.4,21269,stable
286.05,50.37,653.0,996.1,0.057,0.0422,3.33,1.73,3.95,44.82,1.07,20665,72.1,6388,congested
103.54,17.37,195.18,275.6,0.0023,0.0012,0.96,3.4,2.55,10.37,0.79,102973,13.0,5175,degrading
25.1,2.68,39.28,46.34,0.0,0.0,0.27,4.2,-0.26,4.78,0.19,356050,3.7,4723,stable
120.0,10.18,226.09,244.69,0.0028,0.0009,1.0,2.78,2.03,8.63,0.66,119248,6.4,25403,degrading
230.27,59.88,478.74,731.14,0.0582,0.0362,3.41,0.51,8.13,43.09,0.68,38183,34.5,14237,congested
32.95,4.48,43.86,65.49,0.0,0.0,0.04,4.14,-0.49,2.85,0.11,348642,0.5,9869,stable
52.7,7.05,80.32,105.24,0.0,0.0,0.02,3.62,-0.2,3.06,0.06,117926,4.8,47690,stable
379.43,70.19,867.8,1680.14,0.0597,0.0358,1.64,1.56,8.18,38.89,0.66,32522,81.2,8806,congested
36.36,3.96,54.07,59.0,0.0,0.0,0.06,3.98,0.09,1.29,-0.04,129298,4.1,37868,stable
21.81,2.92,31.32,42.53,0.0,0.0,0.23,4.91,-0.1,1.83,0.12,144297,1.4,11186,stable
38.77,6.77,50.8,71.06,0.0,0.0,0.27,4.5,0.33,4.52,0.13,306978,2.2,16530,stable
92.35,8.24,176.64,211.78,0.0025,0.002,1.14,2.5,1.38,8.7,0.22,131726,15.3,16078,degrading
44.2,7.0,59.49,81.87,0.0,0.0,0.29,4.79,0.23,4.73,0.04,460351,1.6,36907,stable
1111.57,261.37,3080.77,5066.57,0.2571,0.1644,6.62,1.06,15.81,143.78,1.05,6170,256.0,1229,critical
1111.01,212.76,3574.14,5275.73,0.2105,0.1684,9.84,0.17,15.95,113.64,1.95,3477,217.8,814,critical
34.96,3.44,50.86,63.9,0.0,0.0,0.09,4.01,0.44,1.66,-0.08,281622,4.0,38811,stable
73.5,10.12,115.62,196.63,0.0016,0.0012,0.75,3.14,1.26,9.8,0.34,102771,16.8,2276,degrading
219.29,49.84,647.94,710.81,0.0515,0.0412,1.99,1.27,9.97,38.54,1.16,43930,112.2,3026,congested
1176.02,152.71,4124.61,5842.28,0.2209,0.1767,4.01,0.26,11.72,71.01,1.4,9968,197.4,562,critical
29.2,2.63,41.13,50.21,0.0001,0.0,0.17,4.98,0.29,2.52,0.13,349323,4.1,37086,stable
40.53,5.64,59.34,68.61,0.0,0.0,0.22,4.54,0.49,1.51,-0.06,389735,2.9,14433,stable
45.98,6.3,72.61,85.19,0.0001,0.0,0.0,3.66,0.48,1.15,0.01,319398,0.9,12370,stable
233.13,48.77,518.14,993.26,0.057,0.0393,2.81,2.43,6.1,31.41,1.99,19195,45.6,6854,congested
22.76,5.24,33.51,41.68,0.0,0.0,0.05,4.98,-0.18,1.44,-0.05,224137,0.2,26062,stable
63.69,17.88,120.12,146.05,0.0078,0.0018,1.05,2.76,0.81,14.48,0.62,67705,17.3,23720,degrading
32.91,6.63,42.98,65.26,0.0,0.0,0.06,3.58,0.02,2.39,0.12,478602,0.7,1096,stable
71.27,9.44,109.23,173.41,0.0015,0.0012,0.47,2.62,2.99,9.48,0.3,139455,8.5,27804,degrading
36.93,6.02,55.14,62.69,0.0,0.0,0.28,4.86,0.03,1.88,0.22,185485,1.3,12429,stable
38.14,3.23,58.06,71.81,0.0,0.0,0.26,4.26,0.03,3.34,0.21,291388,2.1,15128,stable
1179.02,213.32,4553.88,4829.91,0.21,0.1575,8.59,1.01,13.48,124.53,1.57,2004,141.4,845,critical
60.0,5.93,86.95,96.77,0.0001,0.0001,0.25,4.74,-0.12,3.36,0.19,196482,0.8,48632,stable
72.76,15.53,140.65,173.22,0.0031,0.0021,0.84,2.81,1.16,14.56,0.42,106474,13.0,2329,degrading
120.0,9.16,223.46,263.55,0.0025,0.0011,0.8,2.64,1.17,10.3,0.36,108849,5.2,29210,degrading
38.47,7.28,56.26,75.5,0.0,0.0,0.23,4.45,0.48,3.74,0.29,122955,0.7,23121,stable
32.12,5.55,49.71,55.87,0.0,0.0,0.21,4.76,0.2,3.72,0.15,401086,0.8,44162,stable
38.11,4.92,49.6,70.88,0.0,0.0,0.18,3.78,-0.0,2.48,0.22,228195,2.3,36342,stable
25.77,6.36,39.48,50.72,0.0,0.0,0.14,3.66,-0.37,2.85,0.19,433499,2.7,24262,stable
101.55,13.89,172.51,280.38,0.0013,0.001,0.34,2.71,1.33,5.71,0.31,123684,15.3,23210,degrading
37.57,4.76,59.07,73.23,0.0,0.0,0.21,3.53,-0.35,3.84,0.18,356465,2.4,34070,stable
54.41,3.5,84.01,89.87,0.0001,0.0,0.01,4.96,0.32,1.29,0.08,354007,1.0,29321,stable
72.01,16.05,128.1,200.92,0.0013,0.001,1.07,3.11,2.53,6.76,0.74,55831,10.6,917,degrading
213.49,59.82,547.52,876.96,0.0576,0.0346,2.71,1.23,5.41,27.21,0.59,23018,49.6,13345,congested
53.82,7.96,74.84,106.15,0.0,0.0,0.03,3.87,0.18,4.58,0.07,324164,1.1,21198,stable
81.32,19.55,160.39,196.44,0.0023,0.0017,0.48,2.92,1.33,10.35,0.69,148227,8.8,3641,degrading
60.0,9.58,93.42,167.68,0.0017,0.0007,1.1,2.71,0.66,6.19,0.45,79934,6.1,13918,degrading
342.51,67.16,1005.28,1310.31,0.0714,0.0462,4.04,2.11,3.26,25.79,1.97,22440,38.3,8910,congested
1292.65,151.18,3231.82,5956.23,0.2157,0.1725,6.84,0.7,19.26,70.67,2.69,13509,460.1,2420,critical
58.24,6.63,85.05,104.96,0.0,0.0,0.2,4.23,-0.49,1.44,0.18,125468,4.3,16254,stable
107.85,14.27,214.78,281.62,0.0023,0.0011,0.54,2.82,2.45,13.67,0.22,110515,14.5,22250,degrading
414.96,23.99,1223.64,1532.52,0.0571,0.0422,1.99,1.11,7.38,47.88,1.35,61297,29.4,7887,congested
22.16,3.64,35.16,43.91,0.0,0.0,0.23,4.01,0.13,1.77,-0.04,475225,4.6,44485,stable
105.07,12.62,164.01,211.22,0.0014,0.0012,0.45,3.25,0.95,10.59,0.25,54732,12.0,3597,degrading
120.0,13.89,196.04,280.62,0.0013,0.0011,0.77,3.33,2.03,11.19,0.28,147856,12.9,3526,degrading
26.24,3.17,38.14,46.59,0.0,0.0,0.02,4.61,0.25,3.6,0.19,135186,3.6,7697,stable
72.85,15.0,113.8,176.72,0.0014,0.0012,0.49,2.51,0.73,6.9,0.33,124204,10.8,10073,degrading
46.13,6.38,65.02,85.63,0.0,0.0,0.02,4.65,0.2,2.33,0.17,258374,3.8,23254,stable
49.04,3.22,66.51,88.06,0.0,0.0,0.02,4.79,0.28,1.98,0.21,105057,1.1,4191,stable
198.76,72.17,528.93,639.56,0.0695,0.0367,3.39,1.53,5.16,28.67,0.77,12325,35.5,294,congested
